# Output from icenk version 1.01 on Tue Oct  6 12:29:24 2020
# 
# Amorphous CH3OH at 10K, n=1.314, h=1.02 microns, measured on a KBr substrate
# 
# Spectrum file          "example1-spectrum.txt"
# Substrate n and k from "kbr-nk.txt"
# Sample thickness       1.020 microns
# Sample visible index   1.314 at a wavelength of 670.0 nm
# Input parameters from  "icenk-inputfile.txt"
# 
# If this code is used in your research, please cite Gerakines, P.A., and Hudson, R. L. 2020. A Modified Algorithm and Open-source Computational Package for the Determination of Infrared Optical Constants Relevant to Astrophysics. ApJ, 901, 52.
# 
# For the original Python code, calculation details, and general information
# from our group - please visit http://science.gsfc.nasa.gov/691/cosmicice
# 
# Wavnum [cm-1]    Abs(Calculated)           n                  k       
# -------------    ---------------    ---------------    ---------------
# 
2.311100000e+03    2.721963411e-05    1.321278530e+00    -2.807091283e-04
2.311200000e+03    2.146960186e-05    1.321282028e+00    -2.853108062e-04
2.311300000e+03    1.571954449e-05    1.321282729e+00    -2.897930888e-04
2.311400000e+03    7.069468072e-06    1.321286410e+00    -2.966482903e-04
2.311500000e+03    2.359459694e-06    1.321293182e+00    -3.005826329e-04
2.311600000e+03    1.509520834e-06    1.321299829e+00    -3.015215219e-04
2.311700000e+03    3.309604827e-06    1.321304905e+00    -3.003409478e-04
2.311800000e+03    4.719683025e-06    1.321308172e+00    -2.993855270e-04
2.311900000e+03    6.129751937e-06    1.321311564e+00    -2.984354547e-04
2.312000000e+03    8.489839348e-06    1.321313781e+00    -2.966997642e-04
2.312100000e+03    9.509889801e-06    1.321314879e+00    -2.959542383e-04
2.312200000e+03    9.349932820e-06    1.321316149e+00    -2.961299292e-04
2.312300000e+03    8.689961673e-06    1.321318082e+00    -2.967209741e-04
2.312400000e+03    8.560011309e-06    1.321320471e+00    -2.969209946e-04
2.312500000e+03    8.430052170e-06    1.321323076e+00    -2.971302364e-04
2.312600000e+03    9.380123677e-06    1.321326369e+00    -2.965325013e-04
2.312700000e+03    1.162020322e-05    1.321329265e+00    -2.949191760e-04
2.312800000e+03    1.522031088e-05    1.321331587e+00    -2.922285810e-04
2.312900000e+03    1.912040155e-05    1.321331770e+00    -2.892148641e-04
2.313000000e+03    2.092046543e-05    1.321331225e+00    -2.877961279e-04
2.313100000e+03    2.272052140e-05    1.321331055e+00    -2.863934614e-04
2.313200000e+03    2.492058699e-05    1.321329684e+00    -2.846301219e-04
2.313300000e+03    2.522060415e-05    1.321326722e+00    -2.842699076e-04
2.313400000e+03    2.272058662e-05    1.321323594e+00    -2.860699574e-04
2.313500000e+03    1.752052404e-05    1.321321753e+00    -2.900144626e-04
2.313600000e+03    1.351050215e-05    1.321322114e+00    -2.931313136e-04
2.313700000e+03    9.500456735e-06    1.321320018e+00    -2.961433419e-04
2.313800000e+03    -3.526630077e-07    1.321319190e+00    -3.037310693e-04
2.313900000e+03    -1.077977932e-05    1.321322410e+00    -3.119346987e-04
2.314000000e+03    -1.997984416e-05    1.321329681e+00    -3.193606550e-04
2.314100000e+03    -2.297981349e-05    1.321338491e+00    -3.220539262e-04
2.314200000e+03    -2.597978182e-05    1.321345672e+00    -3.246776681e-04
2.314300000e+03    -2.727971525e-05    1.321356132e+00    -3.261255153e-04
2.314400000e+03    -2.327955514e-05    1.321366684e+00    -3.234764019e-04
2.314500000e+03    -1.447933494e-05    1.321376270e+00    -3.170726390e-04
2.314600000e+03    -2.369082689e-06    1.321380474e+00    -3.078793376e-04
2.314700000e+03    4.226055715e-06    1.321381524e+00    -3.028190480e-04
2.314800000e+03    1.082122210e-05    1.321385793e+00    -2.978962360e-04
2.314900000e+03    2.282144936e-05    1.321387560e+00    -2.886859701e-04
2.315000000e+03    3.212161689e-05    1.321384447e+00    -2.813572650e-04
2.315100000e+03    3.792171503e-05    1.321380520e+00    -2.767018391e-04
2.315200000e+03    4.072177249e-05    1.321375962e+00    -2.743403784e-04
2.315300000e+03    4.122179181e-05    1.321372801e+00    -2.738175504e-04
2.315400000e+03    4.172182541e-05    1.321370416e+00    -2.733278122e-04
2.315500000e+03    4.202184757e-05    1.321368320e+00    -2.730050850e-04
2.315600000e+03    4.232187968e-05    1.321366232e+00    -2.726826967e-04
2.315700000e+03    4.262189977e-05    1.321363772e+00    -2.723445087e-04
2.315800000e+03    4.172190697e-05    1.321360610e+00    -2.729044355e-04
2.315900000e+03    4.022189787e-05    1.321357982e+00    -2.739510080e-04
2.316000000e+03    3.872188966e-05    1.321353768e+00    -2.749299736e-04
2.316100000e+03    3.262179352e-05    1.321348507e+00    -2.794211254e-04
2.316200000e+03    2.322166905e-05    1.321345623e+00    -2.865646198e-04
2.316300000e+03    1.172151427e-05    1.321344948e+00    -2.954251484e-04
2.316400000e+03    -2.146077067e-07    1.321349526e+00    -3.048456144e-04
2.316500000e+03    -5.246618855e-06    1.321356313e+00    -3.090219398e-04
2.316600000e+03    -1.027863541e-05    1.321360398e+00    -3.130829587e-04
2.316700000e+03    -1.667866386e-05    1.321367908e+00    -3.183469859e-04
2.316800000e+03    -1.797858917e-05    1.321377739e+00    -3.197671569e-04
2.316900000e+03    -1.427844744e-05    1.321387271e+00    -3.173096121e-04
2.317000000e+03    -6.588252384e-06    1.321393399e+00    -3.116233219e-04
2.317100000e+03    -1.533125848e-06    1.321396481e+00    -3.078443850e-04
2.317200000e+03    3.522023622e-06    1.321401834e+00    -3.041624449e-04
2.317300000e+03    1.422224211e-05    1.321405450e+00    -2.960440429e-04
2.317400000e+03    2.392242705e-05    1.321404222e+00    -2.884928644e-04
2.317500000e+03    3.152255983e-05    1.321401380e+00    -2.824964093e-04
2.317600000e+03    3.642264598e-05    1.321396097e+00    -2.784830585e-04
2.317700000e+03    3.747266511e-05    1.321391406e+00    -2.774702584e-04
2.317800000e+03    3.852269639e-05    1.321387116e+00    -2.764745888e-04
2.317900000e+03    3.772268113e-05    1.321381515e+00    -2.768526449e-04
2.318000000e+03    3.382262811e-05    1.321376104e+00    -2.796340202e-04
2.318100000e+03    2.732252917e-05    1.321371526e+00    -2.844593930e-04
2.318200000e+03    1.822241646e-05    1.321369930e+00    -2.914199778e-04
2.318300000e+03    1.314237307e-05    1.321371111e+00    -2.953925319e-04
2.318400000e+03    8.062319193e-06    1.321368775e+00    -2.992151056e-04
2.318500000e+03    -2.407816405e-06    1.321368657e+00    -3.072954712e-04
2.318600000e+03    -1.137789698e-05    1.321372281e+00    -3.143757796e-04
2.318700000e+03    -1.777793326e-05    1.321378285e+00    -3.195716781e-04
2.318800000e+03    -1.932788477e-05    1.321384054e+00    -3.210110194e-04
2.318900000e+03    -2.087785592e-05    1.321388120e+00    -3.223778330e-04
2.319000000e+03    -2.097779093e-05    1.321392781e+00    -3.226499293e-04
2.319100000e+03    -1.947772009e-05    1.321395794e+00    -3.216162220e-04
2.319200000e+03    -1.807765002e-05    1.321397248e+00    -3.205934020e-04
2.319300000e+03    -1.837762516e-05    1.321397211e+00    -3.208200792e-04
2.319400000e+03    -1.997760778e-05    1.321397715e+00    -3.220736345e-04
2.319500000e+03    -2.157760706e-05    1.321397044e+00    -3.232770662e-04
2.319600000e+03    -2.727766359e-05    1.321395943e+00    -3.276279469e-04
2.319700000e+03    -3.467774029e-05    1.321397657e+00    -3.334109312e-04
2.319800000e+03    -4.187779281e-05    1.321401299e+00    -3.391211294e-04
2.319900000e+03    -4.727781086e-05    1.321407670e+00    -3.435573336e-04
2.320000000e+03    -4.867775728e-05    1.321413828e+00    -3.448959640e-04
2.320100000e+03    -5.007772005e-05    1.321418852e+00    -3.461862832e-04
2.320200000e+03    -5.037765196e-05    1.321424503e+00    -3.466539871e-04
2.320300000e+03    -4.907757445e-05    1.321429112e+00    -3.458422263e-04
2.320400000e+03    -4.777749412e-05    1.321432520e+00    -3.449793773e-04
2.320500000e+03    -4.737744369e-05    1.321434912e+00    -3.447680447e-04
2.320600000e+03    -4.817740121e-05    1.321437502e+00    -3.454913845e-04
2.320700000e+03    -4.897736979e-05    1.321439869e+00    -3.462052138e-04
2.320800000e+03    -5.187736213e-05    1.321442165e+00    -3.485367502e-04
2.320900000e+03    -5.527736116e-05    1.321446324e+00    -3.513333102e-04
2.321000000e+03    -5.807733509e-05    1.321451469e+00    -3.537085782e-04
2.321100000e+03    -5.947728926e-05    1.321457866e+00    -3.550566218e-04
2.321200000e+03    -5.932721171e-05    1.321463816e+00    -3.551894406e-04
2.321300000e+03    -5.917714210e-05    1.321470064e+00    -3.553349606e-04
2.321400000e+03    -5.747703640e-05    1.321476602e+00    -3.542967878e-04
2.321500000e+03    -5.497693117e-05    1.321482555e+00    -3.526165621e-04
2.321600000e+03    -5.227681466e-05    1.321488215e+00    -3.507696340e-04
2.321700000e+03    -4.927670447e-05    1.321493636e+00    -3.486812848e-04
2.321800000e+03    -4.727660108e-05    1.321498919e+00    -3.473586968e-04
2.321900000e+03    -4.527649352e-05    1.321506526e+00    -3.461352463e-04
2.322000000e+03    -3.937630689e-05    1.321515376e+00    -3.419561304e-04
2.322100000e+03    -3.047608702e-05    1.321523430e+00    -3.354291945e-04
2.322200000e+03    -1.807580692e-05    1.321530613e+00    -3.261657108e-04
2.322300000e+03    -2.645516957e-06    1.321533023e+00    -3.143624551e-04
2.322400000e+03    5.989653687e-06    1.321531873e+00    -3.076497296e-04
2.322500000e+03    1.462484906e-05    1.321536445e+00    -3.011811760e-04
2.322600000e+03    3.192517296e-05    1.321537912e+00    -2.878976408e-04
2.322700000e+03    4.712541756e-05    1.321533374e+00    -2.759791153e-04
2.322800000e+03    5.872559130e-05    1.321524979e+00    -2.666736985e-04
2.322900000e+03    6.232562625e-05    1.321516231e+00    -2.635236624e-04
2.323000000e+03    6.592569055e-05    1.321510731e+00    -2.605121071e-04
2.323100000e+03    6.892572412e-05    1.321503351e+00    -2.578834443e-04
2.323200000e+03    6.882572145e-05    1.321496500e+00    -2.576679414e-04
2.323300000e+03    6.702568787e-05    1.321490597e+00    -2.588036530e-04
2.323400000e+03    6.502567194e-05    1.321486522e+00    -2.601712475e-04
2.323500000e+03    6.417566495e-05    1.321482524e+00    -2.606553233e-04
2.323600000e+03    6.332566465e-05    1.321478037e+00    -2.611185611e-04
2.323700000e+03    6.182563925e-05    1.321472721e+00    -2.620476004e-04
2.323800000e+03    5.922560267e-05    1.321466842e+00    -2.638005921e-04
2.323900000e+03    5.422551092e-05    1.321459746e+00    -2.673518301e-04
2.324000000e+03    4.502537258e-05    1.321454319e+00    -2.742113265e-04
2.324100000e+03    3.812527744e-05    1.321451593e+00    -2.794122995e-04
2.324200000e+03    3.122516445e-05    1.321444368e+00    -2.844214156e-04
2.324300000e+03    1.342487283e-05    1.321437721e+00    -2.978559946e-04
2.324400000e+03    -6.115389698e-06    1.321438762e+00    -3.129575881e-04
2.324500000e+03    -2.477562481e-05    1.321443618e+00    -3.275420804e-04
2.324600000e+03    -3.937574315e-05    1.321455511e+00    -3.392959474e-04
2.324700000e+03    -4.362570865e-05    1.321467173e+00    -3.430631322e-04
2.324800000e+03    -4.787568191e-05    1.321475960e+00    -3.467077251e-04
2.324900000e+03    -4.987561482e-05    1.321487086e+00    -3.487178577e-04
2.325000000e+03    -4.657546127e-05    1.321496992e+00    -3.465920678e-04
2.325100000e+03    -4.067529292e-05    1.321504130e+00    -3.423452577e-04
2.325200000e+03    -3.497514316e-05    1.321507153e+00    -3.380777264e-04
2.325300000e+03    -3.347507646e-05    1.321509077e+00    -3.369997231e-04
2.325400000e+03    -3.197499553e-05    1.321511736e+00    -3.359530448e-04
2.325500000e+03    -3.217495939e-05    1.321513069e+00    -3.361597154e-04
2.325600000e+03    -3.477494267e-05    1.321515867e+00    -3.382776062e-04
2.325700000e+03    -3.757492603e-05    1.321520730e+00    -3.406373401e-04
2.325800000e+03    -3.787484625e-05    1.321527810e+00    -3.411654903e-04
2.325900000e+03    -3.587474492e-05    1.321534008e+00    -3.398844055e-04
2.326000000e+03    -3.387462349e-05    1.321541877e+00    -3.386745522e-04
2.326100000e+03    -2.517439942e-05    1.321550641e+00    -3.323424109e-04
2.326200000e+03    -1.297413697e-05    1.321555024e+00    -3.231285298e-04
2.326300000e+03    9.820844352e-08    1.321555970e+00    -3.130973666e-04
2.326400000e+03    1.102629322e-05    1.321551110e+00    -3.044711444e-04
2.326500000e+03    1.427634122e-05    1.321545472e+00    -3.017253692e-04
2.326600000e+03    1.752640891e-05    1.321541450e+00    -2.990485717e-04
2.326700000e+03    1.822640819e-05    1.321534525e+00    -2.982120770e-04
2.326800000e+03    1.332633264e-05    1.321528345e+00    -3.017194772e-04
2.326900000e+03    4.356195758e-06    1.321524253e+00    -3.084493104e-04
2.327000000e+03    -6.373924884e-06    1.321525693e+00    -3.167691363e-04
2.327100000e+03    -1.132394657e-05    1.321529794e+00    -3.207513899e-04
2.327200000e+03    -1.627397152e-05    1.321531832e+00    -3.246454938e-04
2.327300000e+03    -2.327401972e-05    1.321536906e+00    -3.302467420e-04
2.327400000e+03    -2.597397032e-05    1.321545087e+00    -3.326695517e-04
2.327500000e+03    -2.387385771e-05    1.321552677e+00    -3.313719225e-04
2.327600000e+03    -2.067373166e-05    1.321558064e+00    -3.291338991e-04
2.327700000e+03    -1.747360770e-05    1.321564634e+00    -3.269464237e-04
2.327800000e+03    -8.093378048e-06    1.321570792e+00    -3.199846653e-04
2.327900000e+03    2.446828128e-06    1.321571804e+00    -3.119115466e-04
2.328000000e+03    1.162700583e-05    1.321570215e+00    -3.047750792e-04
2.328100000e+03    1.772710061e-05    1.321564809e+00    -2.998472246e-04
2.328200000e+03    1.832712079e-05    1.321559959e+00    -2.991762809e-04
2.328300000e+03    1.892713369e-05    1.321555482e+00    -2.985212245e-04
2.328400000e+03    1.532707989e-05    1.321549535e+00    -3.010357764e-04
2.328500000e+03    7.786969340e-06    1.321546057e+00    -3.066870789e-04
2.328600000e+03    -1.663145576e-06    1.321545175e+00    -3.139180795e-04
2.328700000e+03    -1.057323070e-05    1.321549144e+00    -3.209394015e-04
2.328800000e+03    -1.352320342e-05    1.321554338e+00    -3.234265427e-04
2.328900000e+03    -1.647319588e-05    1.321557930e+00    -3.258453591e-04
2.329000000e+03    -1.837314811e-05    1.321563697e+00    -3.275487167e-04
2.329100000e+03    -1.647305109e-05    1.321569172e+00    -3.263160714e-04
2.329200000e+03    -1.207291455e-05    1.321573069e+00    -3.230931314e-04
2.329300000e+03    -7.382804664e-06    1.321573558e+00    -3.195022579e-04
2.329400000e+03    -5.792741675e-06    1.321572948e+00    -3.182496139e-04
2.329500000e+03    -4.202688747e-06    1.321572264e+00    -3.169938614e-04
2.329600000e+03    -4.302666055e-06    1.321569574e+00    -3.169528292e-04
2.329700000e+03    -8.132713574e-06    1.321566719e+00    -3.197736654e-04
2.329800000e+03    -1.537279864e-05    1.321565007e+00    -3.252656538e-04
2.329900000e+03    -2.477290273e-05    1.321567202e+00    -3.325846987e-04
2.330000000e+03    -2.982291064e-05    1.321572071e+00    -3.366715476e-04
2.330100000e+03    -3.487294360e-05    1.321574524e+00    -3.406552630e-04
2.330200000e+03    -4.387301257e-05    1.321579709e+00    -3.477925071e-04
2.330300000e+03    -5.017302011e-05    1.321589231e+00    -3.530375450e-04
2.330400000e+03    -5.217293679e-05    1.321600693e+00    -3.550583896e-04
2.330500000e+03    -4.877277597e-05    1.321612235e+00    -3.529303556e-04
2.330600000e+03    -4.392259819e-05    1.321621290e+00    -3.495817875e-04
2.330700000e+03    -3.907241087e-05    1.321633278e+00    -3.463583293e-04
2.330800000e+03    -2.327203210e-05    1.321646219e+00    -3.347569529e-04
2.330900000e+03    -2.871636033e-06    1.321651872e+00    -3.193096624e-04
2.331000000e+03    1.952877471e-05    1.321653355e+00    -3.021483991e-04
2.331100000e+03    4.062908820e-05    1.321644583e+00    -2.855513560e-04
2.331200000e+03    4.847918264e-05    1.321633350e+00    -2.790365129e-04
2.331300000e+03    5.632929035e-05    1.321625627e+00    -2.726715919e-04
2.331400000e+03    6.372936340e-05    1.321612282e+00    -2.664138658e-04
2.331500000e+03    6.112924641e-05    1.321595829e+00    -2.677108749e-04
2.331600000e+03    4.862899267e-05    1.321581225e+00    -2.766955555e-04
2.331700000e+03    2.872866339e-05    1.321574595e+00    -2.917060395e-04
2.331800000e+03    1.682851805e-05    1.321575079e+00    -3.008695909e-04
2.331900000e+03    4.928321958e-06    1.321569261e+00    -3.097643543e-04
2.332000000e+03    -1.847201119e-05    1.321569160e+00    -3.277388817e-04
2.332100000e+03    -3.737222134e-05    1.321578344e+00    -3.426490189e-04
2.332200000e+03    -4.937228040e-05    1.321592320e+00    -3.524599395e-04
2.332300000e+03    -5.132219154e-05    1.321605753e+00    -3.545248945e-04
2.332400000e+03    -5.327210859e-05    1.321616807e+00    -3.564885509e-04
2.332500000e+03    -4.987193337e-05    1.321630281e+00    -3.544445682e-04
2.332600000e+03    -4.137169022e-05    1.321640150e+00    -3.483290541e-04
2.332700000e+03    -3.017143086e-05    1.321647305e+00    -3.400241637e-04
2.332800000e+03    -1.927120701e-05    1.321648325e+00    -3.316892827e-04
2.332900000e+03    -1.492110628e-05    1.321648052e+00    -3.283317732e-04
2.333000000e+03    -1.057098337e-05    1.321649694e+00    -3.250560679e-04
2.333100000e+03    -5.430870697e-06    1.321649302e+00    -3.210871723e-04
2.333200000e+03    -3.880814968e-06    1.321647575e+00    -3.198193487e-04
2.333300000e+03    -4.900802358e-06    1.321647001e+00    -3.205746976e-04
2.333400000e+03    -7.160787384e-06    1.321648354e+00    -3.223643514e-04
2.333500000e+03    -7.910746985e-06    1.321651313e+00    -3.230625116e-04
2.333600000e+03    -8.660695540e-06    1.321654501e+00    -3.237703250e-04
2.333700000e+03    -7.970616345e-06    1.321659805e+00    -3.234622664e-04
2.333800000e+03    -4.100476325e-06    1.321665134e+00    -3.207132134e-04
2.333900000e+03    2.889701754e-06    1.321670057e+00    -3.155512086e-04
2.334000000e+03    1.242990471e-05    1.321671130e+00    -3.082676247e-04
2.334100000e+03    1.753001031e-05    1.321669724e+00    -3.042884559e-04
2.334200000e+03    2.263014277e-05    1.321670918e+00    -3.004201737e-04
